interaction,user_id,date
career_fair,129,6/29/2024
career_fair,187,3/8/2024
apply_start_start,5,8/25/2024
event,158,9/13/2024
message_open,79,2/15/2025
job_view,199,1/25/2025
job_view,24,7/13/2024
event,173,1/3/2024
page_view,163,5/30/2024
page_view,45,1/2/2024
event,66,5/30/2024
job_view,11,9/28/2024
application,113,10/28/2024
career_fair,182,2/10/2025
event,97,8/26/2024
apply_start_start,181,6/25/2024
career_fair,128,1/18/2024
message_open,130,9/23/2024
career_fair,104,2/2/2024
career_fair,34,2/26/2024
job_view,190,10/28/2024
event,11,5/10/2024
job_view,71,1/8/2024
career_fair,147,9/13/2024
apply_start_start,56,1/9/2024
event,45,9/1/2024
career_fair,78,3/17/2024
message_open,194,6/3/2024
message_open,95,6/18/2024
application,148,3/31/2024
event,77,10/1/2024
page_view,47,5/16/2024
application,68,4/30/2024
application,35,2/12/2024
event,133,10/27/2024
message_open,104,8/4/2024
apply_start_start,149,3/13/2024
page_view,58,5/23/2024
job_view,9,1/9/2025
event,123,3/8/2024
event,54,2/9/2024
job_view,41,1/12/2025
job_view,7,2/11/2024
career_fair,8,10/28/2024
application,183,2/6/2024
message_open,77,2/3/2025
application,65,11/19/2024
event,155,2/23/2025
page_view,196,2/1/2024
apply_start_start,193,12/26/2024
apply_start_start,179,12/9/2024
message_open,88,10/25/2024
event,150,2/7/2024
event,46,2/5/2025
job_view,116,7/2/2024
job_view,153,10/2/2024
job_view,41,8/13/2024
message_open,9,11/3/2024
job_view,44,11/21/2024
job_view,91,7/7/2024
application,90,11/16/2024
page_view,14,1/21/2025
page_view,37,5/25/2024
event,66,7/1/2024
career_fair,62,3/29/2024
job_view,29,10/26/2024
message_open,86,1/7/2025
page_view,80,6/17/2024
message_open,24,1/13/2025
page_view,139,2/7/2024
event,166,7/16/2024
message_open,165,2/25/2024
job_view,81,1/21/2025
page_view,46,5/21/2024
application,34,2/23/2024
message_open,32,6/10/2024
message_open,180,9/11/2024
application,3,2/11/2024
career_fair,122,3/27/2024
page_view,16,11/12/2024
event,12,10/8/2024
page_view,153,5/20/2024
message_open,60,1/5/2024
career_fair,168,3/2/2024
event,12,8/21/2024
career_fair,160,1/3/2025
event,56,12/23/2024
job_view,185,1/8/2024
application,193,6/16/2024
job_view,78,3/18/2024
application,120,5/1/2024
page_view,40,1/30/2024
apply_start_start,140,9/8/2024
message_open,41,1/4/2025
career_fair,68,10/15/2024
job_view,97,7/18/2024
career_fair,62,5/7/2024
message_open,131,8/31/2024
event,178,5/23/2024
application,177,10/13/2024
apply_start_start,153,2/21/2025
message_open,127,12/28/2024
job_view,146,4/8/2024
job_view,99,9/15/2024
apply_start_start,151,5/20/2024
job_view,118,1/14/2024
page_view,132,9/16/2024
message_open,188,12/17/2024
page_view,107,12/16/2024
job_view,21,8/21/2024
event,84,2/17/2024
application,33,6/25/2024
message_open,50,8/5/2024
page_view,64,6/7/2024
job_view,79,1/23/2025
apply_start_start,45,12/8/2024
apply_start_start,172,7/27/2024
page_view,28,1/31/2024
apply_start_start,22,7/21/2024
event,77,6/4/2024
job_view,18,1/11/2024
job_view,191,12/5/2024
career_fair,19,8/23/2024
application,138,10/9/2024
message_open,145,3/8/2024
page_view,166,2/19/2025
career_fair,153,3/19/2024
page_view,66,8/7/2024
job_view,181,4/12/2024
apply_start_start,86,11/9/2024
career_fair,163,9/8/2024
application,118,8/1/2024
event,184,10/31/2024
career_fair,135,4/5/2024
job_view,177,1/6/2024
job_view,140,7/15/2024
event,115,3/11/2024
application,25,11/24/2024
career_fair,26,10/25/2024
event,34,9/12/2024
page_view,192,9/29/2024
event,48,7/26/2024
apply_start_start,105,9/11/2024
apply_start_start,37,3/19/2024
page_view,39,2/4/2025
message_open,68,5/3/2024
message_open,174,6/11/2024
job_view,70,8/24/2024
page_view,96,10/4/2024
job_view,158,8/28/2024
message_open,115,1/31/2025
message_open,179,1/31/2024
career_fair,116,6/29/2024
apply_start_start,2,9/21/2024
page_view,115,8/22/2024
application,82,12/21/2024
job_view,152,3/31/2024
career_fair,94,12/17/2024
page_view,169,9/15/2024
message_open,166,10/9/2024
career_fair,195,1/30/2025
career_fair,43,1/8/2025
apply_start_start,84,11/16/2024
career_fair,159,6/19/2024
event,23,3/18/2024
page_view,130,2/18/2025
page_view,171,2/19/2024
event,127,1/19/2025
application,183,10/22/2024
apply_start_start,75,11/3/2024
message_open,135,7/27/2024
event,93,5/15/2024
application,53,3/29/2024
job_view,90,8/7/2024
career_fair,94,1/15/2025
page_view,41,1/15/2025
application,89,10/2/2024
job_view,39,11/17/2024
career_fair,170,7/5/2024
application,92,8/16/2024
event,5,10/2/2024
page_view,143,11/13/2024
message_open,151,2/14/2025
message_open,182,8/8/2024
job_view,23,8/4/2024
event,144,5/14/2024
page_view,31,8/12/2024
career_fair,110,3/20/2024
apply_start_start,155,2/20/2024
career_fair,160,3/10/2024
page_view,131,5/3/2024
event,98,6/7/2024
career_fair,93,5/29/2024
page_view,26,12/13/2024
career_fair,182,3/21/2024
career_fair,34,2/22/2024
page_view,137,2/11/2025
event,8,8/19/2024
job_view,89,4/16/2024
event,177,1/5/2025
apply_start_start,186,2/15/2024
page_view,2,2/12/2025
job_view,199,4/1/2024
career_fair,11,9/6/2024
apply_start_start,119,3/16/2024
job_view,141,3/25/2024
event,195,12/26/2024
job_view,108,8/7/2024
page_view,67,10/19/2024
message_open,79,6/25/2024
career_fair,110,1/11/2024
application,31,3/5/2024
page_view,3,11/9/2024
application,164,1/22/2024
apply_start_start,35,8/14/2024
apply_start_start,3,9/21/2024
page_view,93,10/9/2024
career_fair,136,12/15/2024
message_open,86,5/17/2024
page_view,182,6/6/2024
page_view,135,3/21/2024
application,45,9/2/2024
message_open,89,11/20/2024
page_view,164,1/20/2024
apply_start_start,78,10/25/2024
career_fair,52,4/8/2024
page_view,43,6/28/2024
career_fair,160,11/28/2024
career_fair,115,1/2/2024
job_view,122,12/14/2024
event,146,10/25/2024
job_view,186,10/21/2024
message_open,89,3/20/2024
apply_start_start,99,4/25/2024
message_open,138,10/28/2024
job_view,171,3/16/2024
event,98,3/14/2024
application,111,1/15/2025
career_fair,103,9/30/2024
message_open,67,12/27/2024
page_view,22,11/11/2024
job_view,64,11/4/2024
apply_start_start,27,1/9/2024
application,109,5/8/2024
event,63,1/6/2025
career_fair,143,12/11/2024
event,7,2/11/2024
career_fair,110,9/10/2024
message_open,40,8/26/2024
application,138,5/1/2024
page_view,182,2/3/2025
event,19,6/15/2024
message_open,155,4/29/2024
application,139,7/17/2024
career_fair,76,9/18/2024
page_view,12,1/7/2025
event,13,11/25/2024
application,104,9/27/2024
job_view,8,4/19/2024
career_fair,78,3/27/2024
page_view,70,12/17/2024
application,60,2/23/2024
application,70,11/14/2024
page_view,192,2/21/2025
apply_start_start,151,4/20/2024
message_open,196,3/22/2024
application,169,2/14/2024
application,157,7/18/2024
career_fair,95,7/31/2024
page_view,23,12/18/2024
event,37,12/4/2024
event,79,7/31/2024
job_view,61,9/19/2024
job_view,41,1/30/2024
event,179,8/4/2024
application,113,1/15/2025
apply_start_start,55,2/17/2025
job_view,139,6/26/2024
apply_start_start,114,3/17/2024
career_fair,107,2/22/2025
job_view,124,4/4/2024
message_open,162,3/26/2024
event,145,6/11/2024
message_open,191,3/11/2024
page_view,105,9/30/2024
application,159,3/30/2024
career_fair,106,9/11/2024
event,23,1/29/2025
page_view,128,9/1/2024
career_fair,153,9/20/2024
page_view,20,3/20/2024
message_open,156,8/23/2024
event,101,1/12/2025
job_view,71,8/2/2024
application,17,5/26/2024
job_view,170,11/28/2024
job_view,142,6/6/2024
application,100,5/2/2024
job_view,175,12/5/2024
job_view,56,2/20/2024
message_open,182,2/22/2024
job_view,52,6/21/2024
page_view,167,6/14/2024
apply_start_start,59,2/3/2024
application,72,2/23/2025
event,69,2/12/2024
career_fair,124,5/7/2024
apply_start_start,129,9/3/2024
apply_start_start,30,7/11/2024
application,9,10/16/2024
application,157,3/1/2024
event,160,2/1/2025
message_open,190,5/17/2024
message_open,128,12/27/2024
application,115,11/7/2024
job_view,48,5/18/2024
apply_start_start,97,1/4/2024
job_view,7,9/25/2024
apply_start_start,18,2/26/2025
message_open,158,7/21/2024
apply_start_start,166,3/24/2024
page_view,22,5/9/2024
career_fair,132,1/10/2024
event,138,3/29/2024
application,192,4/19/2024
event,140,3/27/2024
career_fair,125,1/15/2024
page_view,97,2/15/2025
career_fair,3,11/5/2024
message_open,72,10/30/2024
page_view,116,9/27/2024
application,30,2/28/2025
job_view,20,1/8/2025
message_open,10,12/1/2024
message_open,79,8/23/2024
message_open,137,10/9/2024
career_fair,102,6/21/2024
message_open,118,5/28/2024
page_view,47,10/18/2024
career_fair,108,11/6/2024
page_view,148,1/6/2024
job_view,98,7/22/2024
message_open,65,4/17/2024
page_view,77,10/30/2024
application,152,11/26/2024
job_view,173,2/5/2025
apply_start_start,189,7/21/2024
job_view,112,4/29/2024
event,104,2/3/2025
apply_start_start,91,10/21/2024
event,178,4/3/2024
application,50,9/9/2024
application,181,2/12/2025
page_view,114,2/7/2024
page_view,58,12/2/2024
job_view,139,1/1/2025
apply_start_start,175,8/9/2024
message_open,115,7/8/2024
job_view,125,2/22/2024
page_view,47,1/18/2025
application,157,6/15/2024
apply_start_start,165,2/19/2025
event,99,6/14/2024
application,117,6/7/2024
job_view,121,2/9/2025
application,87,11/2/2024
apply_start_start,102,3/28/2024
job_view,182,8/13/2024
event,178,8/19/2024
page_view,15,2/3/2024
career_fair,142,7/15/2024
application,93,10/29/2024
apply_start_start,63,10/10/2024
page_view,3,9/27/2024
job_view,137,2/15/2025
page_view,41,7/30/2024
page_view,136,8/13/2024
career_fair,11,8/25/2024
application,113,2/5/2024
career_fair,108,8/4/2024
message_open,59,6/29/2024
event,82,7/1/2024
event,21,10/18/2024
job_view,143,2/20/2025
page_view,195,11/24/2024
event,178,9/20/2024
job_view,177,1/9/2025
message_open,100,1/21/2025
apply_start_start,133,2/4/2025
career_fair,88,7/5/2024
application,4,2/18/2024
job_view,155,5/16/2024
application,78,3/30/2024
job_view,5,1/3/2024
application,91,7/5/2024
job_view,102,5/20/2024
apply_start_start,173,9/9/2024
career_fair,43,9/5/2024
job_view,77,1/14/2024
career_fair,164,2/6/2024
event,188,10/27/2024
message_open,37,6/7/2024
message_open,37,3/26/2024
application,94,5/27/2024
message_open,152,1/11/2024
career_fair,167,1/23/2024
career_fair,122,7/29/2024
application,186,6/11/2024
application,62,9/25/2024
page_view,136,5/2/2024
event,18,12/24/2024
event,54,2/23/2024
career_fair,197,10/30/2024
page_view,137,3/8/2024
page_view,50,1/23/2025
event,90,1/26/2024
job_view,91,11/22/2024
apply_start_start,131,1/9/2024
career_fair,187,6/28/2024
apply_start_start,78,1/22/2024
page_view,59,1/1/2025
career_fair,16,9/23/2024
apply_start_start,108,6/3/2024
career_fair,13,7/31/2024
message_open,96,1/6/2024
message_open,20,6/26/2024
page_view,86,11/12/2024
job_view,20,7/16/2024
page_view,7,2/7/2024
event,44,11/11/2024
message_open,182,11/5/2024
message_open,175,2/12/2024
message_open,2,8/30/2024
job_view,158,8/4/2024
apply_start_start,74,11/16/2024
application,7,10/16/2024
application,198,12/16/2024
career_fair,131,2/11/2024
message_open,157,9/3/2024
event,31,10/8/2024
apply_start_start,89,8/20/2024
apply_start_start,85,10/7/2024
career_fair,15,1/30/2025
apply_start_start,194,10/19/2024
event,49,7/1/2024
application,154,1/27/2025
apply_start_start,84,1/15/2025
page_view,187,5/13/2024
job_view,168,3/11/2024
application,129,6/3/2024
apply_start_start,7,2/1/2025
apply_start_start,3,3/12/2024
page_view,159,6/3/2024
job_view,2,3/29/2024
message_open,109,1/8/2024
apply_start_start,134,9/29/2024
event,64,1/19/2024
page_view,131,1/27/2024
event,122,1/15/2024
page_view,121,12/7/2024
apply_start_start,15,2/18/2025
job_view,152,2/8/2024
page_view,1,7/23/2024
application,95,3/9/2024
event,46,3/21/2024
message_open,145,8/20/2024
job_view,37,1/16/2024
job_view,192,2/14/2025
event,121,11/2/2024
page_view,39,4/9/2024
job_view,148,8/24/2024
career_fair,155,6/2/2024
application,94,11/1/2024
job_view,144,12/6/2024
career_fair,33,11/14/2024
job_view,186,4/12/2024
message_open,85,1/16/2025
application,94,3/18/2024
career_fair,155,10/20/2024
event,75,1/4/2025
apply_start_start,141,6/27/2024
event,84,6/22/2024
event,129,4/5/2024
career_fair,71,7/6/2024
apply_start_start,10,3/14/2024
career_fair,19,1/11/2025
message_open,9,3/15/2024
event,49,8/10/2024
application,72,10/4/2024
career_fair,79,12/18/2024
page_view,143,4/27/2024
application,80,2/26/2025
event,19,8/6/2024
page_view,66,1/12/2025
apply_start_start,50,10/23/2024
career_fair,108,6/14/2024
job_view,133,4/16/2024
application,102,3/19/2024
career_fair,130,1/11/2024
job_view,95,1/16/2025
apply_start_start,158,5/9/2024
event,188,1/21/2025
application,10,10/1/2024
event,132,2/25/2025
message_open,17,6/14/2024
apply_start_start,104,6/2/2024
event,113,7/31/2024
apply_start_start,139,9/27/2024
event,10,11/14/2024
apply_start_start,140,11/22/2024
career_fair,54,5/11/2024
job_view,76,5/19/2024
event,186,9/1/2024
application,42,8/30/2024
job_view,28,8/8/2024
career_fair,196,10/30/2024
application,169,12/15/2024
event,88,1/10/2025
apply_start_start,2,5/15/2024
job_view,67,6/23/2024
apply_start_start,6,4/8/2024
message_open,8,10/9/2024
message_open,119,6/5/2024
event,60,11/4/2024
application,192,6/25/2024
career_fair,109,12/20/2024
event,144,1/2/2024
career_fair,71,6/18/2024
message_open,132,8/29/2024
page_view,67,1/1/2025
page_view,8,1/18/2024
job_view,122,2/22/2024
message_open,96,6/18/2024
message_open,31,10/19/2024
application,143,8/4/2024
message_open,106,9/12/2024
career_fair,44,10/4/2024
page_view,73,10/10/2024
application,145,1/7/2024
job_view,96,2/3/2024
job_view,107,11/18/2024
apply_start_start,115,1/29/2024
apply_start_start,128,12/6/2024
job_view,187,1/3/2025
event,47,1/16/2025
job_view,195,3/5/2024
message_open,5,12/28/2024
page_view,107,2/18/2024
page_view,24,1/23/2024
apply_start_start,106,3/24/2024
page_view,182,2/20/2025
career_fair,77,3/22/2024
application,161,6/21/2024
career_fair,104,1/8/2025
application,11,2/11/2024
career_fair,21,6/27/2024
page_view,26,12/5/2024
message_open,67,6/8/2024
application,24,7/20/2024
event,132,8/4/2024
career_fair,98,12/20/2024
job_view,55,2/17/2024
event,48,4/19/2024
event,161,2/16/2025
career_fair,155,9/1/2024
application,27,9/23/2024
event,175,1/14/2024
career_fair,25,1/10/2024
page_view,47,11/23/2024
apply_start_start,131,2/29/2024
job_view,62,12/23/2024
job_view,175,1/30/2025
application,30,2/6/2025
job_view,143,7/24/2024
apply_start_start,127,9/24/2024
application,124,8/27/2024
career_fair,183,11/20/2024
message_open,156,12/13/2024
apply_start_start,99,11/4/2024
apply_start_start,95,1/27/2025
page_view,108,7/20/2024
event,119,2/16/2024
page_view,106,10/11/2024
event,4,11/28/2024
job_view,109,7/19/2024
message_open,69,10/13/2024
page_view,185,5/25/2024
page_view,82,3/4/2024
career_fair,148,6/27/2024
apply_start_start,81,4/30/2024
message_open,26,2/17/2024
apply_start_start,197,3/26/2024
page_view,44,9/23/2024
message_open,159,3/10/2024
message_open,87,7/16/2024
message_open,159,7/10/2024
application,116,2/10/2025
job_view,143,1/27/2025
job_view,142,6/14/2024
career_fair,119,6/26/2024
event,72,11/12/2024
message_open,40,2/12/2025
job_view,80,8/24/2024
job_view,148,11/26/2024
application,49,1/27/2025
apply_start_start,165,2/20/2024
career_fair,104,4/26/2024
application,9,2/23/2025
apply_start_start,168,11/20/2024
career_fair,79,5/18/2024
message_open,37,2/20/2025
application,16,10/20/2024
page_view,46,7/17/2024
career_fair,53,2/6/2025
event,199,1/19/2024
message_open,116,11/27/2024
apply_start_start,4,2/5/2024
career_fair,62,2/3/2025
page_view,77,8/14/2024
application,130,12/20/2024
event,195,2/27/2024
career_fair,185,7/26/2024
event,3,9/6/2024
job_view,45,12/24/2024
job_view,166,10/6/2024
event,88,12/5/2024
job_view,194,2/9/2024
page_view,140,7/29/2024
message_open,104,4/7/2024
apply_start_start,6,11/29/2024
apply_start_start,126,5/19/2024
page_view,30,1/18/2024
apply_start_start,75,2/20/2024
page_view,199,2/26/2025
application,188,6/2/2024
job_view,84,11/3/2024
job_view,145,7/20/2024
job_view,103,11/6/2024
message_open,158,2/11/2024
apply_start_start,122,1/15/2024
job_view,140,2/12/2024
page_view,32,8/1/2024
page_view,37,2/7/2025
page_view,136,9/14/2024
event,170,5/28/2024
event,89,2/7/2024
job_view,16,5/21/2024
application,174,5/30/2024
apply_start_start,150,3/22/2024
application,77,5/6/2024
message_open,114,5/27/2024
page_view,87,10/5/2024
apply_start_start,126,9/24/2024
application,93,2/22/2024
career_fair,100,4/7/2024
event,99,9/27/2024
event,122,4/22/2024
career_fair,168,7/8/2024
job_view,98,7/22/2024
job_view,87,7/12/2024
job_view,20,2/2/2025
job_view,106,9/1/2024
event,133,11/4/2024
application,190,4/24/2024
apply_start_start,110,1/22/2024
page_view,57,2/3/2025
message_open,89,1/17/2025
event,33,2/9/2025
event,150,6/25/2024
message_open,76,1/29/2025
message_open,32,7/10/2024
apply_start_start,84,1/10/2024
event,105,3/23/2024
page_view,10,7/17/2024
page_view,62,12/26/2024
apply_start_start,30,2/17/2024
apply_start_start,171,11/26/2024
application,88,4/5/2024
message_open,154,1/5/2024
event,41,6/21/2024
career_fair,12,4/10/2024
apply_start_start,180,6/12/2024
application,75,10/10/2024
job_view,13,11/14/2024
career_fair,197,6/7/2024
page_view,42,1/6/2025
page_view,171,4/18/2024
event,41,12/23/2024
job_view,152,3/17/2024
apply_start_start,186,8/15/2024
job_view,72,6/7/2024
application,57,12/21/2024
page_view,21,1/6/2024
job_view,48,3/20/2024
event,36,6/12/2024
career_fair,56,1/6/2025
job_view,170,9/19/2024
page_view,166,11/15/2024
job_view,192,5/28/2024
apply_start_start,160,8/17/2024
message_open,147,10/16/2024
career_fair,60,9/14/2024
application,162,1/14/2024
application,103,1/7/2024
job_view,85,9/2/2024
application,14,2/20/2024
page_view,123,6/23/2024
event,134,11/26/2024
message_open,6,6/19/2024
application,71,1/2/2025
page_view,5,10/30/2024
page_view,134,2/10/2025
career_fair,79,9/2/2024
apply_start_start,186,6/15/2024
event,107,11/29/2024
application,76,2/26/2024
career_fair,176,12/27/2024
event,78,8/14/2024
event,59,4/16/2024
apply_start_start,80,4/6/2024
job_view,58,8/6/2024
page_view,85,2/18/2024
application,53,11/1/2024
event,160,5/7/2024
application,54,8/24/2024
page_view,49,10/19/2024
career_fair,154,2/1/2024
application,185,8/18/2024
job_view,68,6/13/2024
event,91,5/11/2024
message_open,50,11/6/2024
message_open,133,7/24/2024
message_open,107,10/16/2024
apply_start_start,6,10/6/2024
message_open,174,8/3/2024
page_view,68,6/27/2024
event,116,1/5/2024
application,166,12/29/2024
page_view,31,11/30/2024
message_open,138,6/27/2024
event,56,11/25/2024
event,144,2/10/2024
career_fair,172,6/29/2024
page_view,134,12/9/2024
event,177,3/23/2024
application,1,1/1/2025
message_open,193,1/1/2025
apply_start_start,153,1/10/2025
page_view,14,1/15/2024
apply_start_start,197,12/15/2024
apply_start_start,107,1/25/2025
message_open,68,12/3/2024
career_fair,26,1/8/2024
message_open,110,10/14/2024
job_view,29,10/6/2024
career_fair,181,1/18/2025
job_view,34,1/2/2025
message_open,97,3/21/2024
application,87,12/23/2024
event,166,10/7/2024
job_view,181,4/6/2024
apply_start_start,168,5/18/2024
message_open,56,8/4/2024
application,159,1/19/2024
career_fair,188,1/5/2025
application,4,1/21/2025
job_view,28,6/1/2024
application,90,12/13/2024
apply_start_start,103,12/30/2024
event,83,8/21/2024
event,4,10/18/2024
apply_start_start,39,7/13/2024
event,129,8/8/2024
apply_start_start,73,9/9/2024
career_fair,126,1/11/2025
event,133,7/1/2024
event,31,9/16/2024
apply_start_start,194,11/3/2024
career_fair,69,9/19/2024
page_view,103,8/28/2024
application,162,2/8/2024
career_fair,136,7/19/2024
application,142,1/22/2024
event,72,11/5/2024
job_view,103,9/3/2024
application,3,4/30/2024
message_open,61,12/8/2024
page_view,54,9/6/2024
application,79,11/4/2024
application,146,2/27/2025
career_fair,2,8/19/2024
career_fair,198,5/18/2024
page_view,36,6/6/2024
page_view,114,8/7/2024
career_fair,177,6/23/2024
career_fair,71,4/26/2024
career_fair,80,9/22/2024
career_fair,95,5/16/2024
page_view,18,2/28/2025
job_view,93,1/23/2024
career_fair,115,10/31/2024
job_view,94,12/1/2024
page_view,119,11/17/2024
application,39,8/19/2024
application,122,10/30/2024
page_view,117,1/10/2025
apply_start_start,115,4/26/2024
page_view,45,2/21/2024
page_view,76,2/8/2024
job_view,41,9/4/2024
job_view,184,5/7/2024
career_fair,65,1/28/2025
career_fair,142,6/2/2024
event,7,8/15/2024
message_open,88,11/24/2024
apply_start_start,187,9/19/2024
message_open,120,2/16/2025
event,50,1/23/2025
event,164,11/21/2024
career_fair,185,1/31/2025
page_view,189,2/2/2025
job_view,174,2/18/2025
page_view,170,10/6/2024
application,124,9/25/2024
job_view,144,11/4/2024
apply_start_start,80,1/7/2024
career_fair,150,7/31/2024
apply_start_start,60,12/19/2024
message_open,191,5/11/2024
message_open,136,7/2/2024
apply_start_start,18,2/27/2024
job_view,58,8/30/2024
career_fair,140,5/3/2024
page_view,114,5/24/2024
application,10,4/12/2024
page_view,92,7/2/2024
apply_start_start,121,9/1/2024
career_fair,95,12/22/2024
page_view,123,2/25/2024
event,60,6/20/2024
application,124,2/5/2024
event,199,4/20/2024
career_fair,123,1/8/2025
page_view,32,12/9/2024
career_fair,165,9/4/2024
apply_start_start,191,2/12/2025
career_fair,43,1/11/2024
apply_start_start,2,1/21/2025
page_view,69,1/1/2025
apply_start_start,173,1/24/2024
message_open,35,1/14/2025
apply_start_start,26,3/1/2024
application,177,2/11/2024
career_fair,79,3/27/2024
application,143,5/18/2024
apply_start_start,106,3/22/2024
apply_start_start,95,7/9/2024
job_view,164,1/15/2024
job_view,123,8/7/2024
career_fair,68,1/20/2024
job_view,102,9/29/2024
message_open,117,1/25/2024
career_fair,179,6/9/2024
application,115,1/3/2024
job_view,82,8/8/2024
apply_start_start,162,1/9/2025
apply_start_start,30,1/1/2025
page_view,103,2/4/2024
apply_start_start,162,5/24/2024
page_view,122,7/12/2024
application,84,8/8/2024
application,146,10/12/2024
application,74,1/16/2025
job_view,44,9/8/2024
job_view,66,8/2/2024
apply_start_start,52,5/24/2024
job_view,1,5/26/2024
apply_start_start,76,6/27/2024
message_open,197,5/7/2024
page_view,122,9/25/2024
career_fair,129,1/24/2024
job_view,81,8/31/2024
career_fair,30,5/10/2024
event,99,4/29/2024
job_view,53,9/26/2024
message_open,33,12/22/2024
event,196,10/2/2024
page_view,157,1/20/2025
career_fair,87,11/11/2024
application,168,11/28/2024
apply_start_start,140,7/11/2024
event,19,3/28/2024
career_fair,50,4/25/2024
event,121,4/11/2024
job_view,76,2/10/2024
message_open,87,1/4/2024
application,12,2/7/2025
apply_start_start,132,2/20/2025
career_fair,47,2/13/2025
career_fair,180,1/18/2024
job_view,37,7/8/2024
event,181,12/23/2024
career_fair,136,7/15/2024
application,8,2/6/2024
page_view,74,10/3/2024
message_open,55,7/10/2024
career_fair,111,4/2/2024
job_view,95,6/4/2024
event,96,12/17/2024
message_open,46,6/4/2024
job_view,11,9/22/2024
career_fair,135,5/24/2024
apply_start_start,139,2/28/2025
event,60,12/3/2024
job_view,195,3/15/2024
career_fair,68,11/29/2024
career_fair,54,2/6/2024
event,88,4/23/2024
job_view,10,4/10/2024
event,124,2/25/2025
apply_start_start,122,1/30/2025
message_open,3,9/24/2024
apply_start_start,89,6/7/2024
apply_start_start,105,2/23/2024
job_view,82,9/29/2024
application,141,6/30/2024
application,106,8/14/2024
event,77,5/28/2024
message_open,68,6/4/2024
apply_start_start,15,5/17/2024
message_open,104,1/18/2025
career_fair,126,1/28/2024
application,149,1/26/2025
application,151,7/30/2024
page_view,133,9/16/2024
message_open,89,11/9/2024
apply_start_start,136,7/12/2024
job_view,42,1/25/2024
message_open,32,1/11/2025
apply_start_start,162,2/22/2024
event,141,11/14/2024
career_fair,120,6/4/2024
career_fair,30,12/5/2024
career_fair,25,5/25/2024
application,125,8/14/2024
career_fair,22,1/7/2025
job_view,141,3/28/2024
message_open,67,3/20/2024
event,125,9/28/2024
message_open,18,7/18/2024
apply_start_start,4,1/4/2024
message_open,111,4/18/2024
message_open,37,11/23/2024
apply_start_start,150,8/10/2024
page_view,90,8/4/2024
page_view,126,2/9/2025
page_view,42,1/28/2024
page_view,146,2/5/2025
apply_start_start,136,3/11/2024
job_view,118,4/13/2024
page_view,7,10/9/2024
apply_start_start,167,3/20/2024
apply_start_start,115,10/21/2024
job_view,194,2/16/2025
application,17,1/21/2024
event,83,12/9/2024
job_view,5,3/9/2024
application,26,1/15/2024
application,196,12/27/2024
event,33,8/2/2024
page_view,102,6/29/2024
page_view,46,3/17/2024
apply_start_start,94,9/17/2024
page_view,41,10/11/2024
job_view,162,1/9/2025
apply_start_start,44,3/8/2024
job_view,73,1/13/2025
message_open,198,6/21/2024
message_open,177,7/5/2024
job_view,66,2/22/2024
apply_start_start,52,1/19/2025
job_view,33,10/13/2024
career_fair,120,4/10/2024
apply_start_start,165,9/19/2024
job_view,195,1/6/2024
career_fair,166,10/3/2024
apply_start_start,133,9/2/2024
message_open,72,4/3/2024
event,15,2/5/2024
career_fair,188,10/12/2024
application,194,5/14/2024
career_fair,60,2/2/2025
page_view,3,2/20/2025
application,33,3/14/2024
page_view,24,1/13/2025
event,83,11/21/2024
career_fair,36,4/27/2024
page_view,127,12/8/2024
message_open,167,1/17/2024
message_open,158,5/30/2024
apply_start_start,28,8/1/2024
apply_start_start,5,8/23/2024
application,154,4/15/2024
message_open,144,9/14/2024
apply_start_start,45,3/3/2024
page_view,15,1/12/2024
page_view,198,1/25/2025
event,25,4/6/2024
job_view,156,2/6/2025
application,88,4/13/2024
message_open,83,4/11/2024
job_view,104,8/29/2024
career_fair,39,2/7/2025
apply_start_start,119,4/7/2024
career_fair,60,12/25/2024
event,3,1/14/2025
event,24,4/3/2024
message_open,46,6/1/2024
career_fair,172,6/1/2024
event,161,3/1/2024
apply_start_start,27,1/26/2024
message_open,175,2/28/2025
message_open,25,1/4/2024
career_fair,114,8/22/2024
career_fair,97,1/24/2024
message_open,114,3/18/2024
message_open,5,11/13/2024
event,186,1/8/2024
career_fair,84,6/4/2024
event,110,3/19/2024
apply_start_start,179,5/11/2024
application,76,2/5/2025
event,10,2/26/2024
application,69,10/14/2024
page_view,99,2/15/2025
job_view,117,6/23/2024
page_view,138,1/23/2024
job_view,104,11/19/2024
message_open,183,2/2/2025
apply_start_start,154,1/4/2025
event,11,11/5/2024
message_open,51,9/26/2024
apply_start_start,141,9/4/2024
career_fair,153,5/19/2024
job_view,148,9/7/2024
application,47,11/7/2024
job_view,169,2/14/2025
application,194,12/5/2024
job_view,1,12/15/2024
event,25,5/13/2024
job_view,67,8/14/2024
career_fair,126,3/21/2024
event,183,1/7/2024
career_fair,80,1/8/2024
apply_start_start,81,2/4/2024
message_open,44,3/10/2024
page_view,100,1/9/2025
application,189,9/30/2024
career_fair,119,9/7/2024
event,89,7/14/2024
application,172,12/11/2024
application,160,8/23/2024
event,54,12/29/2024
apply_start_start,31,2/2/2024
job_view,129,10/29/2024
apply_start_start,101,5/22/2024
page_view,91,5/29/2024
apply_start_start,4,4/3/2024
apply_start_start,138,2/8/2025
event,59,2/11/2024
message_open,40,3/18/2024
job_view,186,8/3/2024
page_view,59,3/5/2024
apply_start_start,152,8/24/2024
page_view,14,8/26/2024
